transaction_id,complaint_id,sender_account,receiver_account,amount,transaction_time,transaction_type,transaction_status
TXN80274,CC1923,ACC100836,ACC101390,155506.07,2026-05-23 08:03:46,IMPS,Reversed
TXN80275,CC1808,ACC100427,ACC100742,129365.28,2025-09-17 11:14:16,RTGS,Completed
TXN80276,CC1288,ACC100780,ACC101343,86112.91,2026-07-17 17:42:52,IMPS,Failed
TXN80277,CC1950,ACC101790,ACC101053,40126.02,2025-10-02 16:12:50,RTGS,Pending
TXN80278,CC1678,ACC101925,ACC101899,70958.16,2026-07-15 13:40:10,IMPS,Reversed
TXN80279,CC1222,ACC100890,ACC100803,166059.14,2026-06-15 10:15:09,UPI,Reversed
TXN80280,CC1485,ACC100748,ACC101075,94464.41,2026-06-05 19:18:15,NEFT,Reversed
TXN80281,CC1790,ACC101647,ACC101250,112390.11,2025-09-15 09:15:55,Card Payment,Reversed
TXN80282,CC1612,ACC101415,ACC100691,173370.86,2025-02-02 11:01:48,Card Payment,Failed
TXN80283,CC1327,ACC101638,ACC100123,72555.04,2025-02-02 19:11:34,RTGS,Reversed
TXN80284,CC1475,ACC100339,ACC101501,164634.98,2025-02-22 14:12:17,NEFT,Pending
TXN80285,CC1581,ACC100094,ACC101428,93754.39,2025-08-21 23:31:58,NEFT,Failed
TXN80286,CC1277,ACC101301,ACC101615,184456.13,2025-01-05 07:35:59,UPI,Completed
TXN80287,CC1432,ACC100283,ACC100687,112039.37,2025-12-26 03:22:02,Card Payment,Pending
TXN80288,CC1706,ACC101428,ACC101303,1470.68,2025-12-18 00:42:11,ATM Withdrawal,Completed
TXN80289,CC1320,ACC100430,ACC100704,45781.68,2025-03-08 04:58:29,ATM Withdrawal,Failed
TXN80290,CC1791,ACC101401,ACC101407,134630.96,2025-08-27 07:48:31,ATM Withdrawal,Failed
TXN80291,CC1193,ACC100162,ACC101634,144449.37,2025-04-13 03:09:15,Card Payment,Failed
TXN80292,CC1590,ACC100060,ACC100563,198754.86,2025-06-20 12:22:11,IMPS,Failed
TXN80293,CC1153,ACC101130,ACC100890,168178.31,2026-01-25 05:51:42,RTGS,Completed
TXN80294,CC1709,ACC100105,ACC101073,73013.74,2025-08-17 16:12:35,Card Payment,Failed
TXN80295,CC1357,ACC100600,ACC100701,190934.71,2025-09-23 20:48:27,UPI,Completed
TXN80296,CC1599,ACC100476,ACC100664,19206.51,2026-05-04 21:57:59,RTGS,Failed
TXN80297,CC1849,ACC100733,ACC100641,151281.88,2025-08-14 22:29:44,UPI,Reversed
TXN80298,CC1139,ACC100971,ACC100382,108991.35,2025-04-21 13:29:12,NEFT,Reversed
TXN80299,CC1257,ACC100790,ACC100196,199538.66,2025-05-24 02:42:20,IMPS,Failed
TXN80300,CC1987,ACC100867,ACC101473,144521.78,2025-06-20 13:16:56,UPI,Pending
TXN80301,CC1772,ACC100869,ACC100059,102982.25,2026-06-23 03:32:50,Card Payment,Reversed
TXN80302,CC1402,ACC100328,ACC100029,118036.51,2025-03-02 13:36:14,UPI,Reversed
TXN80303,CC1247,ACC100042,ACC101619,168894.43,2025-12-11 02:27:47,IMPS,Completed
TXN80304,CC1319,ACC100688,ACC100067,142599.25,2026-08-28 17:09:58,NEFT,Reversed
TXN80305,CC1452,ACC100467,ACC101386,160863.89,2025-06-27 06:17:50,NEFT,Completed
TXN80306,CC1316,ACC101029,ACC100705,170116.71,2025-04-03 21:18:41,NEFT,Completed
TXN80307,CC1149,ACC100757,ACC101245,163274.08,2026-02-15 09:23:02,Card Payment,Pending
TXN80308,CC1567,ACC100360,ACC101609,144609.18,2025-04-20 07:16:08,IMPS,Failed
TXN80309,CC1786,ACC100760,ACC100905,76030.05,2025-07-09 19:39:04,UPI,Failed
TXN80310,CC1300,ACC101210,ACC100050,149823.15,2025-09-22 06:57:05,ATM Withdrawal,Pending
TXN80311,CC1663,ACC100613,ACC100510,87457.79,2026-01-17 07:58:50,UPI,Completed
TXN80312,CC1703,ACC101338,ACC101753,31778.24,2026-08-23 15:30:07,Card Payment,Completed
TXN80313,CC1329,ACC100033,ACC100836,29841.94,2026-08-22 03:43:59,IMPS,Pending
TXN80314,CC1400,ACC101850,ACC101603,192008.95,2025-03-07 14:13:54,NEFT,Completed
TXN80315,CC1863,ACC100876,ACC100290,137219.01,2025-03-27 23:03:46,ATM Withdrawal,Reversed
TXN80316,CC1235,ACC101680,ACC101267,31546.15,2025-04-11 18:35:15,IMPS,Completed
TXN80317,CC1806,ACC100660,ACC100907,43957.32,2026-04-17 13:49:30,UPI,Completed
TXN80318,CC1368,ACC100281,ACC101157,103012.03,2026-04-08 15:00:28,Card Payment,Failed
TXN80319,CC1355,ACC101742,ACC101219,148226.78,2025-03-24 11:55:12,UPI,Failed
TXN80320,CC1281,ACC100651,ACC100105,2565.28,2025-07-01 00:08:49,Card Payment,Reversed
TXN80321,CC1761,ACC101653,ACC101067,49185.14,2026-05-22 17:39:02,NEFT,Failed
TXN80322,CC1654,ACC100710,ACC101804,11530.4,2025-11-20 16:25:28,IMPS,Completed
TXN80323,CC1244,ACC101329,ACC101596,9981.05,2025-01-09 19:49:46,NEFT,Failed
TXN80324,CC1418,ACC101403,ACC101413,92118.03,2025-12-23 09:40:04,ATM Withdrawal,Pending
TXN80325,CC1246,ACC101616,ACC100869,108569.85,2025-04-09 01:04:56,NEFT,Pending
TXN80326,CC1458,ACC100354,ACC100147,10169.4,2025-11-18 03:15:15,RTGS,Reversed
TXN80327,CC1062,ACC100206,ACC101118,62445.62,2025-06-02 00:06:15,ATM Withdrawal,Pending
TXN80328,CC1371,ACC101631,ACC100484,35175.62,2026-07-18 23:12:43,Card Payment,Completed
TXN80329,CC1903,ACC101541,ACC101377,77653.75,2025-05-05 23:49:40,IMPS,Pending
TXN80330,CC1426,ACC101723,ACC100019,47893.03,2026-08-02 21:42:43,UPI,Reversed
TXN80331,CC1252,ACC101512,ACC100780,120246.42,2026-04-23 23:32:37,Card Payment,Failed
TXN80332,CC1664,ACC100996,ACC100878,96687.48,2025-02-17 01:01:22,NEFT,Completed
TXN80333,CC1264,ACC101432,ACC101469,20394.77,2025-02-21 15:58:00,IMPS,Completed
TXN80334,CC1445,ACC100495,ACC100551,112345.41,2025-01-29 20:42:34,ATM Withdrawal,Failed
TXN80335,CC1107,ACC100370,ACC100444,92026.17,2026-06-26 11:05:48,UPI,Completed
TXN80336,CC1638,ACC100543,ACC101636,128695.14,2026-01-06 08:59:23,IMPS,Reversed
TXN80337,CC1146,ACC101264,ACC100810,69151.37,2026-02-03 03:38:11,IMPS,Reversed
TXN80338,CC1511,ACC100161,ACC100484,88118.56,2025-04-30 22:48:43,ATM Withdrawal,Reversed
TXN80339,CC1769,ACC100290,ACC101734,85418.58,2026-08-22 11:25:06,NEFT,Reversed
TXN80340,CC1784,ACC101699,ACC100782,184771.49,2026-03-28 17:14:01,RTGS,Failed
TXN80341,CC1507,ACC100425,ACC100940,20139.89,2026-07-12 16:30:47,RTGS,Completed
TXN80342,CC1170,ACC101494,ACC100287,43874.37,2025-10-23 21:24:04,RTGS,Failed
TXN80343,CC1807,ACC100801,ACC101815,76562.02,2026-05-22 13:13:46,NEFT,Completed
TXN80344,CC1304,ACC101949,ACC101393,22534.77,2026-04-14 13:49:06,Card Payment,Failed
TXN80345,CC1179,ACC101283,ACC101375,20902.09,2025-07-10 09:32:14,UPI,Reversed
TXN80346,CC1545,ACC101510,ACC100864,41838.18,2026-03-02 08:30:01,RTGS,Reversed
TXN80347,CC1321,ACC100773,ACC101104,195403.0,2026-02-01 18:32:57,IMPS,Completed
TXN80348,CC1222,ACC100773,ACC101129,111967.17,2025-08-25 00:01:17,ATM Withdrawal,Pending
TXN80349,CC1499,ACC101399,ACC101236,184146.56,2025-08-22 12:46:14,Card Payment,Completed
TXN80350,CC1784,ACC100706,ACC101181,195118.15,2025-05-29 22:38:07,Card Payment,Pending
TXN80351,CC1495,ACC101915,ACC100119,76968.7,2025-08-17 08:04:02,RTGS,Completed
TXN80352,CC1387,ACC101522,ACC101919,137275.45,2026-08-16 03:05:34,IMPS,Pending
TXN80353,CC1132,ACC101052,ACC100322,56512.78,2025-05-08 16:12:01,UPI,Completed
TXN80354,CC1458,ACC101427,ACC101195,154649.01,2026-02-15 20:03:54,IMPS,Failed
TXN80355,CC1694,ACC100918,ACC101077,122757.98,2026-06-18 20:16:53,ATM Withdrawal,Reversed
TXN80356,CC1916,ACC100584,ACC101192,123052.93,2025-02-28 10:10:59,NEFT,Completed
TXN80357,CC1503,ACC100255,ACC100227,56192.29,2026-02-24 10:26:22,ATM Withdrawal,Completed
TXN80358,CC1567,ACC101270,ACC101095,132750.46,2025-01-10 13:04:31,NEFT,Failed
TXN80359,CC1417,ACC101765,ACC100499,19395.22,2026-02-22 06:53:06,NEFT,Reversed
TXN80360,CC1979,ACC100751,ACC101706,70803.62,2025-07-02 23:55:48,IMPS,Completed
TXN80361,CC1429,ACC101223,ACC100625,121956.08,2025-08-12 15:58:35,ATM Withdrawal,Completed
TXN80362,CC1091,ACC101176,ACC101719,178381.58,2026-06-23 22:45:37,Card Payment,Completed
TXN80363,CC1402,ACC101087,ACC101942,33754.59,2025-02-18 03:48:13,Card Payment,Completed
TXN80364,CC1512,ACC100158,ACC100873,198226.08,2025-12-23 06:50:43,Card Payment,Pending
TXN80365,CC1118,ACC100797,ACC100455,160593.91,2025-07-19 13:58:07,NEFT,Completed
TXN80366,CC1482,ACC101258,ACC101764,105613.24,2025-10-02 18:02:48,UPI,Failed
TXN80367,CC1706,ACC101234,ACC101710,11728.32,2026-05-03 21:10:38,RTGS,Failed
TXN80368,CC1381,ACC101057,ACC101591,66915.2,2025-08-19 10:44:26,NEFT,Completed
TXN80369,CC1157,ACC100987,ACC101743,56051.11,2025-08-12 19:40:09,NEFT,Failed
TXN80370,CC1796,ACC101969,ACC101827,68734.14,2026-03-25 08:04:53,ATM Withdrawal,Pending
TXN80371,CC1331,ACC101143,ACC101804,175694.41,2025-09-18 15:55:26,NEFT,Completed
TXN80372,CC1839,ACC101441,ACC100374,141480.35,2026-02-20 01:07:44,ATM Withdrawal,Reversed
TXN80373,CC1239,ACC101171,ACC101226,52593.47,2025-09-22 03:52:13,Card Payment,Failed
TXN80374,CC1326,ACC100479,ACC100193,63133.28,2025-08-11 01:38:15,UPI,Reversed
TXN80375,CC1613,ACC100820,ACC101068,132464.77,2025-12-12 19:02:41,ATM Withdrawal,Reversed
TXN80376,CC1713,ACC101355,ACC100627,72791.31,2026-08-17 17:29:08,Card Payment,Failed
TXN80377,CC1937,ACC101494,ACC100066,112699.47,2025-06-30 22:06:29,IMPS,Pending
TXN80378,CC1337,ACC101333,ACC101937,152206.72,2025-04-06 13:25:32,UPI,Completed
TXN80379,CC1899,ACC100423,ACC100442,192616.72,2026-04-27 06:59:27,IMPS,Completed
TXN80380,CC1490,ACC101419,ACC100279,24644.26,2025-08-20 22:18:00,Card Payment,Pending
TXN80381,CC1313,ACC100272,ACC101333,34744.35,2025-06-24 23:54:17,UPI,Pending
TXN80382,CC1831,ACC101658,ACC100126,82653.04,2025-09-09 05:46:15,IMPS,Failed
TXN80383,CC1316,ACC101847,ACC100030,19281.84,2026-07-12 03:41:50,RTGS,Failed
TXN80384,CC1275,ACC100345,ACC100608,152275.46,2026-07-21 08:09:42,Card Payment,Completed
TXN80385,CC1162,ACC101420,ACC100573,49307.82,2026-01-12 00:44:38,RTGS,Reversed
TXN80386,CC1422,ACC100719,ACC101437,178941.9,2025-04-04 03:42:47,ATM Withdrawal,Reversed
TXN80387,CC1674,ACC100134,ACC100689,83597.42,2025-10-08 00:39:51,ATM Withdrawal,Failed
TXN80388,CC1106,ACC100633,ACC101014,70634.83,2026-07-07 19:45:04,NEFT,Reversed
TXN80389,CC1040,ACC100656,ACC100638,166248.2,2025-05-18 09:53:20,UPI,Completed
TXN80390,CC1521,ACC101863,ACC101689,36227.14,2025-03-19 21:57:52,UPI,Completed
TXN80391,CC1659,ACC100409,ACC100652,76974.51,2025-10-01 05:47:36,ATM Withdrawal,Pending
TXN80392,CC1037,ACC101299,ACC101960,35312.65,2026-05-07 12:45:24,IMPS,Reversed
TXN80393,CC1615,ACC100355,ACC101588,33992.25,2025-12-22 07:14:34,IMPS,Completed
TXN80394,CC1583,ACC100513,ACC100191,167035.48,2026-07-09 06:38:43,UPI,Pending
TXN80395,CC1803,ACC101627,ACC100626,25799.9,2025-06-02 09:00:24,IMPS,Pending
TXN80396,CC1525,ACC101526,ACC100385,54396.7,2025-07-15 06:51:19,Card Payment,Pending
TXN80397,CC1976,ACC100488,ACC100528,42133.05,2026-01-15 03:47:33,IMPS,Reversed
TXN80398,CC1925,ACC101254,ACC100522,146465.12,2026-06-04 13:49:51,RTGS,Failed
TXN80399,CC1180,ACC100583,ACC100511,145627.95,2025-06-30 12:39:08,ATM Withdrawal,Failed
TXN80400,CC1352,ACC100043,ACC100922,54163.22,2025-12-15 00:36:55,RTGS,Pending
TXN80401,CC1998,ACC101555,ACC101747,112108.76,2026-06-20 19:23:38,RTGS,Reversed
TXN80402,CC1864,ACC101294,ACC101773,2147.22,2026-08-06 13:51:57,ATM Withdrawal,Reversed
TXN80403,CC1291,ACC100670,ACC100430,64881.83,2025-04-09 15:25:21,UPI,Failed
TXN80404,CC1469,ACC100256,ACC101644,110114.86,2025-07-26 00:02:48,ATM Withdrawal,Failed
TXN80405,CC1281,ACC100280,ACC101128,101977.42,2026-04-12 06:59:17,RTGS,Reversed
TXN80406,CC1683,ACC100773,ACC101058,192592.86,2026-03-17 14:37:34,ATM Withdrawal,Failed
TXN80407,CC1468,ACC100034,ACC100837,140308.85,2026-04-14 22:54:54,Card Payment,Completed
TXN80408,CC1894,ACC101769,ACC101775,171095.45,2026-08-22 01:05:54,RTGS,Reversed
TXN80409,CC1930,ACC100169,ACC100166,5750.22,2025-08-09 16:16:50,Card Payment,Reversed
TXN80410,CC1106,ACC100690,ACC100804,96346.67,2026-01-03 13:27:46,RTGS,Completed
TXN80411,CC1669,ACC100694,ACC100157,108792.5,2026-06-02 13:01:43,UPI,Reversed
TXN80412,CC1504,ACC101357,ACC100600,52521.51,2025-07-05 06:18:44,NEFT,Failed
TXN80413,CC1626,ACC101818,ACC101311,196684.85,2026-08-13 16:20:01,RTGS,Failed
TXN80414,CC1778,ACC101863,ACC100035,129319.75,2026-02-23 13:54:45,ATM Withdrawal,Pending
TXN80415,CC1497,ACC100703,ACC100637,9589.45,2025-09-28 05:50:35,IMPS,Completed
TXN80416,CC1483,ACC101703,ACC101440,107643.35,2025-06-21 10:51:28,UPI,Failed
TXN80417,CC1982,ACC100069,ACC101730,26445.59,2025-02-27 21:54:15,ATM Withdrawal,Failed
TXN80418,CC1893,ACC101446,ACC101005,85852.6,2025-06-26 12:55:53,RTGS,Completed
TXN80419,CC1645,ACC100843,ACC101558,151297.29,2026-06-14 20:18:36,NEFT,Reversed
TXN80420,CC1881,ACC101146,ACC101779,10828.25,2026-01-30 06:20:32,RTGS,Pending
TXN80421,CC1020,ACC101475,ACC101721,17373.74,2025-03-23 04:28:35,ATM Withdrawal,Reversed
TXN80422,CC1616,ACC100683,ACC100173,193384.19,2025-08-02 00:48:18,Card Payment,Failed
TXN80423,CC1151,ACC101857,ACC101779,180788.59,2026-05-17 14:22:33,IMPS,Reversed
TXN80424,CC1050,ACC101826,ACC100443,77764.61,2026-03-01 04:03:12,Card Payment,Reversed
TXN80425,CC1221,ACC100520,ACC100623,136160.56,2025-08-05 20:38:16,IMPS,Reversed
TXN80426,CC1766,ACC101513,ACC101472,49298.73,2025-04-18 17:04:43,NEFT,Pending
TXN80427,CC1228,ACC100760,ACC100901,136085.69,2025-04-01 15:45:53,Card Payment,Completed
TXN80428,CC1460,ACC101808,ACC100451,167720.59,2026-04-03 09:17:55,RTGS,Reversed
TXN80429,CC1473,ACC101815,ACC100877,35025.34,2026-02-28 04:24:15,IMPS,Reversed
TXN80430,CC1552,ACC100642,ACC101427,8707.46,2026-07-22 19:31:52,IMPS,Failed
TXN80431,CC1803,ACC101016,ACC101979,154789.96,2026-01-19 19:17:43,RTGS,Pending
TXN80432,CC1964,ACC100585,ACC101719,100735.86,2025-12-09 04:37:22,NEFT,Reversed
TXN80433,CC1768,ACC100942,ACC101613,51123.11,2025-01-29 07:30:24,IMPS,Reversed
TXN80434,CC1571,ACC100974,ACC100577,5491.93,2025-06-03 00:55:30,IMPS,Reversed
TXN80435,CC1364,ACC100165,ACC100632,119556.18,2025-12-26 06:19:05,UPI,Failed
TXN80436,CC1773,ACC100965,ACC101570,41935.58,2025-08-01 01:39:37,UPI,Completed
TXN80437,CC1659,ACC101470,ACC100096,114409.59,2025-10-12 23:02:50,IMPS,Failed
TXN80438,CC1408,ACC100732,ACC101487,101495.01,2025-09-05 23:18:46,RTGS,Failed
TXN80439,CC1251,ACC101076,ACC101964,160197.8,2026-03-09 11:15:21,NEFT,Pending
TXN80440,CC1886,ACC101387,ACC100267,188326.58,2026-03-17 01:40:43,Card Payment,Completed
TXN80441,CC1883,ACC101962,ACC100076,52415.57,2025-01-30 18:47:05,UPI,Completed
TXN80442,CC1754,ACC100503,ACC101669,61879.15,2026-01-06 13:04:05,ATM Withdrawal,Reversed
TXN80443,CC1854,ACC100644,ACC100165,17809.35,2025-04-15 21:56:20,ATM Withdrawal,Pending
TXN80444,CC1767,ACC101970,ACC100918,157617.31,2025-10-11 12:27:04,RTGS,Failed
TXN80445,CC1482,ACC100919,ACC100871,184701.7,2026-06-07 20:48:41,IMPS,Reversed
TXN80446,CC1685,ACC100001,ACC100575,144249.17,2026-08-21 13:25:42,Card Payment,Reversed
TXN80447,CC1561,ACC101814,ACC100302,141779.87,2025-01-17 23:23:45,NEFT,Failed
TXN80448,CC1414,ACC100703,ACC101230,117440.3,2025-01-18 16:41:39,UPI,Failed
TXN80449,CC1736,ACC100337,ACC101437,46917.76,2025-08-26 00:46:11,ATM Withdrawal,Pending
TXN80450,CC1509,ACC100866,ACC101861,57511.64,2025-01-18 10:17:53,IMPS,Pending
TXN80451,CC1639,ACC101096,ACC100865,35359.67,2025-06-09 02:16:03,RTGS,Completed
TXN80452,CC1222,ACC101794,ACC100181,106620.86,2026-01-21 01:19:31,RTGS,Reversed
TXN80453,CC1889,ACC100499,ACC100437,110576.78,2025-04-03 08:29:46,Card Payment,Failed
TXN80454,CC1172,ACC100535,ACC100933,60196.84,2025-11-06 04:00:12,RTGS,Failed
TXN80455,CC1289,ACC100212,ACC100035,186039.6,2025-06-20 23:14:50,ATM Withdrawal,Reversed
TXN80456,CC1661,ACC100463,ACC101717,71791.08,2025-03-26 17:58:47,Card Payment,Reversed
TXN80457,CC1424,ACC100636,ACC101896,173479.28,2026-05-24 15:19:06,NEFT,Completed
TXN80458,CC1993,ACC100417,ACC101882,73610.54,2026-06-02 21:12:00,NEFT,Failed
TXN80459,CC1527,ACC100766,ACC100401,53873.38,2026-03-05 10:34:52,UPI,Failed
TXN80460,CC1216,ACC101948,ACC101274,187165.17,2026-07-05 11:40:10,Card Payment,Completed
TXN80461,CC1501,ACC101128,ACC101234,65909.74,2025-03-01 18:33:19,Card Payment,Completed
TXN80462,CC1939,ACC100350,ACC101989,199592.84,2026-01-20 10:23:51,ATM Withdrawal,Completed
TXN80463,CC1386,ACC100944,ACC100707,151700.73,2025-07-02 06:34:13,UPI,Pending
TXN80464,CC1319,ACC101091,ACC101561,190941.48,2025-04-04 17:57:45,UPI,Completed
TXN80465,CC1201,ACC101968,ACC101092,13473.62,2025-09-22 12:12:16,NEFT,Pending
TXN80466,CC1320,ACC101874,ACC100322,21007.87,2026-01-14 18:29:47,NEFT,Completed
TXN80467,CC1861,ACC101204,ACC101507,184786.32,2025-06-27 02:32:20,NEFT,Reversed
TXN80468,CC1927,ACC100396,ACC100605,18590.24,2025-03-31 09:46:25,UPI,Pending
TXN80469,CC1256,ACC100172,ACC100681,176589.44,2025-12-31 11:12:54,UPI,Completed
TXN80470,CC1329,ACC100458,ACC100080,38366.96,2025-11-11 09:00:28,IMPS,Completed
TXN80471,CC1688,ACC101459,ACC100205,178793.82,2026-02-22 11:39:35,RTGS,Failed
TXN80472,CC1328,ACC100936,ACC100834,148413.76,2026-03-19 07:47:51,RTGS,Failed
TXN80473,CC1908,ACC100622,ACC100246,156725.55,2025-07-08 19:37:06,NEFT,Reversed
TXN80474,CC1962,ACC101258,ACC101757,181015.48,2025-10-01 10:09:03,IMPS,Failed
TXN80475,CC1701,ACC100169,ACC101915,123815.67,2025-04-16 00:26:06,Card Payment,Reversed
TXN80476,CC1657,ACC100780,ACC101414,123363.97,2025-01-18 01:57:48,Card Payment,Pending
TXN80477,CC1164,ACC101361,ACC100513,27232.52,2025-05-07 12:34:09,IMPS,Pending
TXN80478,CC1156,ACC101408,ACC100172,126747.52,2026-05-27 11:59:40,IMPS,Pending
TXN80479,CC1666,ACC101602,ACC100781,167213.8,2026-08-06 12:09:01,ATM Withdrawal,Pending
TXN80480,CC1647,ACC100555,ACC101017,114800.58,2025-03-30 23:00:00,RTGS,Pending
TXN80481,CC1143,ACC101356,ACC101638,127011.89,2025-12-27 15:08:48,NEFT,Reversed
TXN80482,CC1051,ACC101441,ACC100413,32001.18,2025-02-01 01:41:42,IMPS,Failed
TXN80483,CC1573,ACC100696,ACC101261,98922.48,2025-05-12 08:51:12,ATM Withdrawal,Reversed
TXN80484,CC1962,ACC100251,ACC100297,122207.01,2025-04-01 09:21:11,Card Payment,Completed
TXN80485,CC1340,ACC101387,ACC101049,176974.51,2025-01-24 22:59:09,Card Payment,Reversed
TXN80486,CC1017,ACC101651,ACC100779,9261.61,2026-07-20 00:11:50,NEFT,Failed
TXN80487,CC1014,ACC100858,ACC101604,72043.13,2025-11-04 15:16:28,IMPS,Failed
TXN80488,CC1043,ACC101471,ACC101187,5147.11,2025-03-27 20:32:46,ATM Withdrawal,Failed
TXN80489,CC1447,ACC100804,ACC101973,137718.23,2025-07-29 01:06:57,IMPS,Failed
TXN80490,CC1643,ACC101723,ACC100726,86567.33,2025-05-18 07:32:35,IMPS,Reversed
TXN80491,CC1746,ACC101803,ACC100781,69845.15,2025-09-01 02:13:24,Card Payment,Completed
TXN80492,CC1427,ACC101326,ACC100263,177067.29,2025-05-22 18:01:56,UPI,Completed
TXN80493,CC1819,ACC101489,ACC101778,39109.17,2026-01-27 00:59:17,IMPS,Failed
TXN80494,CC1682,ACC101543,ACC100916,180558.88,2025-03-23 18:39:00,NEFT,Completed
TXN80495,CC1213,ACC100675,ACC100249,152105.63,2025-09-20 16:37:51,RTGS,Pending
TXN80496,CC1574,ACC100346,ACC101948,143792.49,2025-10-24 09:04:37,Card Payment,Completed
TXN80497,CC1266,ACC100942,ACC101657,112889.88,2025-02-18 11:14:19,IMPS,Pending
TXN80498,CC1575,ACC100491,ACC101206,72002.2,2025-04-06 23:26:30,NEFT,Completed
TXN80499,CC1840,ACC101156,ACC100679,145878.21,2025-05-10 21:46:25,IMPS,Completed
TXN80500,CC1828,ACC101140,ACC100524,172974.03,2026-06-14 12:52:40,ATM Withdrawal,Reversed
TXN80501,CC1855,ACC101638,ACC100680,76309.57,2025-06-02 18:57:10,RTGS,Pending
TXN80502,CC1894,ACC101815,ACC100326,105344.66,2025-06-18 22:34:57,UPI,Completed
TXN80503,CC1540,ACC100448,ACC100316,49471.13,2025-08-03 01:27:57,ATM Withdrawal,Failed
TXN80504,CC1438,ACC101097,ACC101490,59956.2,2026-03-09 15:58:26,Card Payment,Reversed
TXN80505,CC1515,ACC100038,ACC101251,189843.47,2025-10-13 10:51:35,NEFT,Reversed
TXN80506,CC1997,ACC100551,ACC101504,56504.92,2025-11-30 18:30:21,NEFT,Completed
TXN80507,CC1237,ACC100732,ACC101303,40532.89,2026-05-05 10:57:22,Card Payment,Failed
TXN80508,CC1615,ACC101288,ACC100325,184791.27,2026-05-16 08:34:45,IMPS,Failed
TXN80509,CC1090,ACC101981,ACC101405,13341.82,2025-10-26 16:24:43,NEFT,Reversed
TXN80510,CC1455,ACC100662,ACC101558,24499.92,2025-05-01 19:39:31,IMPS,Failed
TXN80511,CC1343,ACC100459,ACC100550,122819.14,2025-12-31 10:04:49,RTGS,Reversed
TXN80512,CC1319,ACC101817,ACC100229,122469.78,2026-03-28 16:38:27,NEFT,Completed
TXN80513,CC1936,ACC101657,ACC100103,113362.04,2025-07-31 11:47:32,NEFT,Completed
TXN80514,CC1856,ACC100226,ACC100812,156964.53,2025-02-08 02:48:47,RTGS,Reversed
TXN80515,CC1668,ACC101310,ACC100318,34924.11,2025-10-15 04:08:33,RTGS,Pending
TXN80516,CC1313,ACC101582,ACC101358,120240.38,2026-05-07 12:26:35,UPI,Failed
TXN80517,CC1447,ACC101342,ACC101422,10338.28,2025-03-26 20:55:32,UPI,Failed
TXN80518,CC1009,ACC101626,ACC100418,39708.75,2025-11-04 17:00:04,RTGS,Pending
TXN80519,CC1450,ACC101532,ACC100496,75258.23,2026-06-24 12:25:47,IMPS,Completed
TXN80520,CC1951,ACC100709,ACC100669,52612.33,2026-03-03 00:22:15,ATM Withdrawal,Pending
TXN80521,CC1914,ACC100805,ACC100084,123203.32,2026-03-24 15:54:17,Card Payment,Reversed
TXN80522,CC1649,ACC101435,ACC100283,99406.64,2025-02-19 20:21:47,NEFT,Reversed
TXN80523,CC1948,ACC101427,ACC101747,158765.01,2026-08-11 02:06:38,Card Payment,Pending
TXN80524,CC1728,ACC101087,ACC101682,196302.94,2026-02-23 14:47:40,Card Payment,Pending
TXN80525,CC1823,ACC101027,ACC100747,147703.67,2025-06-24 02:56:56,RTGS,Failed
TXN80526,CC1740,ACC101815,ACC101741,157041.22,2025-08-11 17:15:55,UPI,Reversed
TXN80527,CC1465,ACC100697,ACC101792,64345.11,2025-05-23 02:58:10,IMPS,Pending
TXN80528,CC1427,ACC100533,ACC100446,188507.41,2026-01-15 12:30:41,ATM Withdrawal,Failed
TXN80529,CC1296,ACC101533,ACC100810,1004.27,2026-07-29 19:49:53,UPI,Reversed
TXN80530,CC1851,ACC100704,ACC100169,133427.6,2026-07-31 22:36:06,ATM Withdrawal,Completed
TXN80531,CC1468,ACC100990,ACC100768,74379.9,2025-06-06 18:43:44,RTGS,Failed
TXN80532,CC1099,ACC101626,ACC100629,121001.06,2025-06-19 10:13:43,UPI,Reversed
TXN80533,CC1940,ACC100565,ACC101270,108528.78,2026-06-17 21:48:15,ATM Withdrawal,Failed
TXN80534,CC1679,ACC101169,ACC100975,54786.6,2026-04-01 13:22:24,RTGS,Completed
TXN80535,CC1493,ACC100039,ACC100741,65565.66,2025-09-27 20:50:45,NEFT,Failed
TXN80536,CC1228,ACC101569,ACC100885,107640.17,2026-05-20 03:21:55,IMPS,Pending
TXN80537,CC1974,ACC100289,ACC101487,1033.24,2026-08-20 08:49:39,UPI,Reversed
TXN80538,CC1415,ACC101939,ACC101945,138939.75,2025-11-02 03:22:13,RTGS,Reversed
TXN80539,CC1478,ACC100256,ACC100105,132966.04,2025-04-23 03:21:41,RTGS,Reversed
TXN80540,CC1466,ACC101759,ACC100469,153416.7,2025-09-27 07:42:04,Card Payment,Failed
TXN80541,CC1711,ACC101099,ACC100991,27131.63,2025-12-27 11:29:32,RTGS,Reversed
TXN80542,CC1261,ACC100213,ACC100458,68850.45,2026-05-15 09:06:25,ATM Withdrawal,Failed
TXN80543,CC1897,ACC101329,ACC100767,93784.8,2025-11-18 04:15:55,NEFT,Failed
TXN80544,CC1990,ACC100764,ACC100716,110761.19,2026-08-20 11:31:47,ATM Withdrawal,Failed
TXN80545,CC1853,ACC101000,ACC100742,185629.23,2025-04-11 20:26:25,UPI,Pending
TXN80546,CC1807,ACC101839,ACC101864,106415.16,2025-09-26 20:40:07,NEFT,Reversed
